Date,Close/Last,Volume,Open,High,Low,Day
09/14/2021,299.79,21853430,$299.56,$301.39,$298.10,392
09/15/2021,304.82,28356300,$303.26,$305.32,$301.82,393
09/16/2021,305.22,19550820,$303.76,$305.31,$300.76,394
09/17/2021,299.87,41372460,$304.17,$304.50,$299.53,395
09/20/2021,294.3,38278660,$296.33,$298.72,$289.52,396
09/21/2021,294.8,22364100,$295.69,$297.54,$294.07,397
09/22/2021,298.58,26626340,$296.73,$300.22,$294.51,398
09/23/2021,299.56,18604600,$298.85,$300.90,$297.53,399
09/24/2021,299.35,14998980,$298.23,$299.80,$296.93,400
09/27/2021,294.17,23571740,$296.14,$296.47,$292.94,401
09/28/2021,283.52,43186240,$289.80,$290.78,$282.75,402
09/29/2021,284,26353700,$285.10,$286.77,$283.01,403
09/30/2021,281.92,32343640,$285.71,$287.83,$281.62,404
10/01/2021,289.1,30086280,$282.12,$289.98,$281.29,405
10/04/2021,283.11,31350750,$287.40,$287.75,$280.25,406
10/05/2021,288.76,24993020,$284.05,$290.40,$284.05,407
10/06/2021,293.11,28002560,$285.78,$293.63,$285.51,408
10/07/2021,294.85,20430470,$295.18,$296.64,$293.92,409
10/08/2021,294.85,17685700,$296.22,$296.64,$293.76,410
10/11/2021,294.23,19298630,$292.92,$297.97,$292.75,411
10/12/2021,292.88,17974140,$295.34,$295.44,$292.35,412
10/13/2021,296.31,23424030,$294.91,$297.28,$293.49,413
10/14/2021,302.75,27262900,$299.21,$303.27,$297.83,414
10/15/2021,304.21,25384800,$302.34,$304.45,$300.52,415
10/18/2021,307.29,22729300,$303.57,$308.21,$302.69,416
10/19/2021,308.23,17682140,$308.35,$309.30,$307.22,417
10/20/2021,307.41,16537070,$309.21,$309.70,$306.11,418
10/21/2021,310.76,16918100,$307.17,$311.02,$306.36,419
10/22/2021,309.16,17449330,$310.40,$311.09,$307.80,420
10/25/2021,308.13,17554470,$309.36,$309.40,$306.46,421
10/26/2021,310.11,28107350,$311.00,$312.40,$308.60,422
10/27/2021,323.17,52588690,$316.00,$326.10,$316.00,423
10/28/2021,324.35,26297940,$324.33,$324.87,$321.36,424
10/29/2021,331.62,34765980,$324.13,$332.00,$323.90,425
11/01/2021,329.37,27073180,$331.36,$331.49,$326.37,426
11/02/2021,333.13,26487110,$330.31,$333.45,$330.00,427
11/03/2021,334,21500080,$333.90,$334.90,$330.65,428
11/04/2021,336.44,23992200,$332.89,$336.54,$329.51,429
11/05/2021,336.06,22570100,$338.51,$338.79,$334.42,430
11/08/2021,336.99,20897000,$337.30,$337.65,$334.44,431
11/09/2021,335.95,21307370,$337.11,$338.72,$334.53,432
11/10/2021,330.8,25500940,$334.57,$334.63,$329.92,433
